movie_id,title,movie_rating,release_date,runtime,metascore,imdb_rating
4148,The Dog,Not Rated,2014-08-15,101,76.0,6.6
4152,Water,PG-13,2006-05-26,117,77.0,7.7
4154,Interior. Leather Bar.,Not Rated,2013-10-03,60,47.0,5.1
4155,Le dernier des injustes,PG-13,2013-11-13,220,80.0,7.3
4156,Teenage,Not Rated,2014-03-14,78,64.0,6.5
4157,Decoding Annie Parker,R,2014-05-02,91,56.0,6.2
4158,Zwei Leben,Unrated,2012-10-19,97,62.0,7.1
4161,Not Cool,Not Rated,2014-09-19,93,1.0,3.9
4163,Beneath the Harvest Sky,Not Rated,2014-04-18,116,62.0,6.1
4164,Filth,R,2014-04-24,97,56.0,7.1
4165,Rocks in My Pockets,Not Rated,2014-08-22,88,78.0,7.5
4166,White Bird in a Blizzard,R,2014-09-25,91,51.0,6.4
4167,It Felt Like Love,Unrated,2014-03-21,82,76.0,5.7
4168,Ekspeditionen til verdens ende,Not Rated,2013-02-06,90,77.0,7.0
4169,A Field in England,Not Rated,2013-07-05,90,73.0,6.3
4170,Big Bad Wolves,Not Rated,2013-08-15,110,64.0,6.8
4171,Død snø 2,R,2014-10-07,100,59.0,6.9
4172,The Hero of Color City,G,2015-07-31,77,33.0,4.1
4173,Ping Pong Summer,Not Rated,2014-06-06,92,52.0,5.4
4174,Abus de faiblesse,Unrated,2014-02-12,105,77.0,5.9
4177,Happy Christmas,R,2014-06-26,82,70.0,5.4
4179,Jigoku de naze warui,Not Rated,2014-11-07,129,68.0,7.2
4182,Lilting,Not Rated,2014-08-08,91,61.0,7.2
4183,Last Weekend,Unrated,2014-06-18,94,40.0,5.5
4186,Elena,Not Rated,2011-09-29,109,87.0,7.3
4189,Jimmy P.,Unrated,2013-09-11,117,58.0,6.1
4191,After,PG-13,2019-04-12,105,30.0,5.3
4193,Believe Me,PG-13,2015-09-16,93,48.0,5.0
4196,Video Games: The Movie,Not Rated,2014-07-18,101,40.0,6.1
4197,Grand Piano,R,2013-10-25,90,61.0,5.9
4198,Der Anständige,Not Rated,2014-09-18,94,55.0,6.7
4199,Memphis,Unrated,2014-01-17,75,65.0,5.3
4201,The M Word,R,2014-04-30,117,47.0,6.1
4203,Adult World,R,2014-02-14,97,61.0,6.1
4205,Peter Brook: The Tightrope,Not Rated,2012-09-01,86,57.0,7.3
4207,Watchers of the Sky,Not Rated,2015-10-16,120,85.0,7.2
4208,The Kill Team,R,2019-10-25,87,60.0,6.0
4209,Test,TV-MA,2014-04-04,89,70.0,6.5
4210,Menú degustació,PG-13,2013-06-14,85,29.0,5.6
4211,Who Is Dayani Cristal?,Not Rated,2014-04-18,85,55.0,7.0
4212,Xi you: Xiang mo pian,PG-13,2013-02-07,110,68.0,6.8
4213,Stand Clear of the Closing Doors,Not Rated,2014-04-05,102,86.0,6.3
4215,Cold Comes the Night,R,2014-01-10,90,37.0,5.7
4218,Two Night Stand,R,2014-09-26,86,45.0,6.4
4221,Jurassic World,PG-13,2015-06-12,124,59.0,7.0
4222,Avengers: Age of Ultron,PG-13,2015-05-01,141,66.0,7.3
4223,Inside Out,PG,2015-06-19,95,94.0,8.1
4224,Fast & Furious 7,PG-13,2015-04-03,137,67.0,7.1
4225,Minions,PG,2015-07-10,91,56.0,6.4
4226,The Hunger Games: Mockingjay - Part 2,PG-13,2015-11-20,137,65.0,6.6
4227,The Martian,PG-13,2015-10-02,144,80.0,8.0
4228,Cinderella,PG,2015-03-13,105,67.0,6.9
4229,Spectre,PG-13,2015-11-06,148,60.0,6.8
4230,Mission: Impossible - Rogue Nation,PG-13,2015-07-31,131,75.0,7.4
4231,Pitch Perfect 2,PG-13,2015-05-15,115,63.0,6.4
4232,The Revenant,R,2016-01-08,156,76.0,8.0
4233,Ant-Man,PG-13,2015-07-17,117,64.0,7.3
4234,Home,PG,2015-03-27,94,55.0,6.6
4235,Hotel Transylvania 2,PG,2015-09-25,89,44.0,6.7
4236,Fifty Shades of Grey,R,2015-02-13,125,46.0,4.1
4237,The SpongeBob Movie: Sponge Out of Water,PG,2015-02-06,92,62.0,6.0
4238,Straight Outta Compton,R,2015-08-14,147,72.0,7.8
4239,San Andreas,PG-13,2015-05-29,114,43.0,6.1
4240,Mad Max: Fury Road,R,2015-05-15,120,90.0,8.1
4241,Daddy's Home,PG-13,2015-12-25,96,42.0,6.2
4242,The Peanuts Movie,G,2015-11-06,88,67.0,7.1
4243,Kingsman: The Secret Service,R,2015-02-13,129,60.0,7.7
4244,The Good Dinosaur,PG,2015-11-25,93,66.0,6.7
4246,Trainwreck,R,2015-07-17,125,75.0,6.2
4247,Creed,PG-13,2015-11-25,133,82.0,7.6
4248,Tomorrowland,PG,2015-05-22,130,60.0,6.4
4249,Get Hard,R,2015-03-27,100,34.0,6.0
4250,Terminator Genisys,PG-13,2015-07-01,126,38.0,6.3
4251,Taken 3,PG-13,2015-01-09,108,26.0,6.0
4252,Sisters,R,2015-12-18,118,58.0,6.0
4253,Alvin and the Chipmunks: The Road Chip,PG,2015-12-18,92,33.0,5.0
4254,Maze Runner: The Scorch Trials,PG-13,2015-09-18,131,43.0,6.3
4255,Ted 2,R,2015-06-26,115,48.0,6.3
4256,Goosebumps,PG,2015-10-16,103,60.0,6.3
4257,Pixels,PG-13,2015-07-24,105,27.0,5.5
4258,Paddington,PG,2015-01-16,95,77.0,7.2
4259,The Intern,PG-13,2015-09-25,121,51.0,7.1
4260,Bridge of Spies,PG-13,2015-10-16,142,81.0,7.6
4261,Paul Blart: Mall Cop 2,PG,2015-04-17,94,13.0,4.4
4262,The Big Short,R,2015-12-23,130,81.0,7.8
4263,War Room,PG,2015-08-28,120,26.0,6.5
4264,Magic Mike XXL,R,2015-07-01,115,60.0,5.6
4265,The Visit,PG-13,2015-09-11,94,55.0,6.2
4266,The Wedding Ringer,R,2015-01-16,101,35.0,6.6
4267,Black Mass,R,2015-09-18,123,68.0,6.9
4268,Vacation,R,2015-07-29,99,34.0,6.1
4269,The Perfect Guy,PG-13,2015-09-11,100,36.0,5.6
4270,Joy,PG-13,2015-12-25,124,56.0,6.6
4272,The Hateful Eight,R,2015-12-30,168,68.0,7.8
4273,Focus,R,2015-02-27,105,56.0,6.6
4274,Southpaw,R,2015-07-24,124,57.0,7.4
4275,Insidious: Chapter 3,PG-13,2015-06-05,97,52.0,6.1
4276,Selma,PG-13,2015-01-09,128,80.0,7.5
4277,Jupiter Ascending,PG-13,2015-02-06,127,40.0,5.3
4279,Sicario,R,2015-10-02,121,82.0,7.6
4280,The Man from U.N.C.L.E.,PG-13,2015-08-14,116,56.0,7.3
4281,Spotlight,R,2015-11-20,129,93.0,8.1
4282,"McFarland, USA",PG,2015-02-20,129,60.0,7.4
4283,The Gift,R,2015-08-07,108,77.0,7.0
4284,Everest,PG-13,2015-09-25,121,64.0,7.1
4285,The Night Before,R,2015-11-20,101,58.0,6.4
4286,Krampus,PG-13,2015-12-04,98,49.0,6.2
4287,Max,PG,2015-06-26,111,47.0,6.7
4288,The Age of Adaline,PG-13,2015-04-24,112,51.0,7.2
4289,Brooklyn,PG-13,2015-11-25,117,88.0,7.5
4290,The Longest Ride,PG-13,2015-04-10,123,33.0,7.1
4291,The Boy Next Door,R,2015-01-23,91,30.0,4.7
4292,Pan,PG,2015-10-09,111,36.0,5.7
4293,Hot Pursuit,PG-13,2015-05-08,87,31.0,5.2
4294,Concussion,PG-13,2015-12-25,123,55.0,7.1
4295,The Duff,PG-13,2015-02-20,101,56.0,6.5
4296,Woman in Gold,PG-13,2015-04-10,109,51.0,7.3
4297,The Second Best Exotic Marigold Hotel,PG,2015-03-06,122,51.0,6.6
4298,Unfriended,R,2015-04-17,83,59.0,5.5
4300,Paper Towns,PG-13,2015-07-24,109,56.0,6.2
4301,Chappie,R,2015-03-06,120,41.0,6.8
4302,Crimson Peak,R,2015-10-16,119,66.0,6.5
4303,A Walk in the Woods,R,2015-09-02,104,51.0,6.4
4305,Sinister 2,R,2015-08-21,97,32.0,5.3
4306,The Last Witch Hunter,PG-13,2015-10-23,106,34.0,6.0
4307,No Escape,R,2015-08-26,103,38.0,6.8
4308,Ricki and the Flash,PG-13,2015-08-07,101,54.0,5.9
4309,The Woman in Black 2: Angel of Death,PG-13,2015-01-02,98,42.0,4.8
4310,Run All Night,R,2015-03-13,114,59.0,6.6
4311,Love the Coopers,PG-13,2015-11-13,107,31.0,5.8
4312,The Lazarus Effect,PG-13,2015-02-27,83,31.0,5.2
4313,Ex Machina,R,2015-04-24,108,78.0,7.7
4314,In the Heart of the Sea,PG-13,2015-12-11,122,47.0,6.9
4315,The Gallows,R,2015-07-10,81,30.0,4.3
4316,Hitman: Agent 47,R,2015-08-21,96,28.0,5.7
4317,Project Almanac,PG-13,2015-01-30,106,47.0,6.4
4318,Black or White,PG-13,2015-01-30,121,45.0,6.6
4319,Aloha,PG-13,2015-05-29,105,40.0,5.4
4320,Secret in Their Eyes,PG-13,2015-11-20,111,45.0,6.3
4322,Still Alice,PG-13,2015-02-20,101,72.0,7.5
4323,Paranormal Activity: The Ghost Dimension,R,2015-10-23,88,30.0,4.6
4324,Steve Jobs,R,2015-10-23,122,82.0,7.2
4325,Mr. Holmes,PG,2015-07-24,104,67.0,6.9
4326,Seventh Son,PG-13,2015-02-06,102,30.0,5.5
4328,Monkey Kingdom,G,2015-04-17,81,72.0,7.3
4329,The Transporter Refueled,PG-13,2015-09-04,96,32.0,5.2
4330,Room,R,2016-01-22,118,86.0,8.1
4331,It Follows,R,2015-03-13,100,83.0,6.8
4332,American Ultra,R,2015-08-21,96,50.0,6.1
4333,Woodlawn,PG,2015-10-16,123,57.0,6.5
4334,Burnt,R,2015-10-30,101,42.0,6.6
4335,Do You Believe?,PG-13,2015-03-20,120,22.0,6.1
4336,Carol,R,2016-01-15,118,94.0,7.2
4337,Love,TV-MA,2015-10-30,135,51.0,6.1
4338,Strange Magic,PG,2015-01-23,99,25.0,5.8
4339,Hot Tub Time Machine 2,R,2015-02-20,93,29.0,5.1
4340,Self/less,PG-13,2015-07-10,117,34.0,6.5
4341,Far from the Madding Crowd,PG-13,2015-05-22,119,71.0,7.1
4342,The 33,PG-13,2015-11-13,127,55.0,6.9
4343,The Danish Girl,R,2016-01-22,119,66.0,7.1
4344,The Gunman,R,2015-03-20,115,39.0,5.8
4345,Unfinished Business,R,2015-03-06,91,32.0,5.4
4346,The Walk,PG,2015-10-09,123,70.0,7.3
4351,Blackhat,R,2015-01-16,133,51.0,5.4
4353,Mortdecai,R,2015-01-23,107,27.0,5.5
4354,While We're Young,R,2015-04-17,97,77.0,6.3
4355,I'll See You in My Dreams,PG-13,2015-05-15,92,75.0,6.7
4356,The Green Inferno,R,2015-09-25,100,38.0,5.3
4357,Our Brand Is Crisis,R,2015-10-30,107,53.0,6.1
4358,Grandma,R,2015-09-18,79,77.0,6.7
4359,Me and Earl and the Dying Girl,PG-13,2015-07-01,105,74.0,7.7
4361,Little Boy,PG-13,2015-04-24,106,30.0,7.4
4362,The Loft,R,2015-01-30,108,24.0,6.3
4363,Victor Frankenstein,PG-13,2015-11-25,110,36.0,6.0
4364,Danny Collins,R,2015-04-10,106,58.0,7.0
4367,True Story,R,2015-04-17,99,50.0,6.3
4368,Suffragette,PG-13,2015-10-12,106,64.0,6.9
4370,45 Years,R,2015-08-28,91,94.0,7.1
4371,The Water Diviner,R,2014-12-26,111,50.0,7.0
4372,Irrational Man,R,2015-08-07,95,53.0,6.6
4373,Anomalisa,R,2016-03-11,90,88.0,7.3
4374,Scouts Guide to the Zombie Apocalypse,R,2015-10-30,93,32.0,6.3
4376,Spare Parts,PG-13,2015-06-05,114,50.0,7.3
4377,We Are Your Friends,R,2015-08-28,96,46.0,6.2
4378,Mommy,R,2014-10-08,139,74.0,8.1
4379,What We Do in the Shadows,R,2015-02-13,86,76.0,7.7
4380,Learning to Drive,R,2015-08-21,90,59.0,6.4
4382,Relatos salvajes,R,2014-08-21,122,77.0,8.1
4386,Rock the Kasbah,R,2015-10-23,106,29.0,5.5
4387,The End of the Tour,R,2015-11-12,106,82.0,7.3
4388,Youth,R,2015-12-04,124,64.0,7.3
4389,He Named Me Malala,PG-13,2015-10-22,88,61.0,7.0
4390,Chi-Raq,R,2016-12-02,127,77.0,5.8
4391,Captive,PG-13,2015-09-18,97,36.0,5.4
4392,Truth,R,2015-10-30,125,66.0,6.8
4393,Mistress America,R,2015-09-04,84,75.0,6.7
4394,Pawn Sacrifice,PG-13,2015-09-25,115,65.0,7.0
4396,My All-American,PG,2015-11-13,118,34.0,7.2
4397,Jem and the Holograms,PG,2015-10-23,118,42.0,4.2
4399,Cake,R,2015-01-23,102,49.0,6.4
4400,Old Fashioned,PG-13,2015-02-13,115,29.0,5.2
4402,Legend,R,2015-11-20,132,55.0,6.9
4403,Clouds of Sils Maria,R,2014-08-20,124,79.0,6.7
4404,Testament of Youth,PG-13,2015-01-16,129,76.0,7.3
4406,The Vatican Tapes,PG-13,2015-07-22,91,38.0,4.8
4407,Saul fia,R,2015-06-11,107,91.0,7.5
4408,Meet the Patels,PG,2015-09-11,88,70.0,7.2
4410,The Letters,PG,2015-12-04,114,25.0,6.2
4411,The Diary of a Teenage Girl,R,2015-08-28,102,87.0,6.8
4412,Infinitely Polar Bear,R,2015-06-19,90,64.0,7.0
4413,Lao pao er,PG-13,2015-12-18,134,57.0,6.9
4414,99 Homes,R,2015-10-09,112,76.0,7.1
4417,The Salt of the Earth,PG-13,2015-03-27,110,83.0,8.5
4422,'71,R,2014-10-10,99,83.0,7.2
4425,Child 44,R,2015-04-17,137,41.0,6.5
4426,"Ich seh, Ich seh",R,2015-09-11,99,81.0,6.7
4427,Black Sea,R,2015-01-23,114,62.0,6.4
4428,Miss You Already,PG-13,2015-09-25,112,59.0,6.8
4431,Macbeth,R,2015-12-11,113,71.0,6.6
4432,The Overnight,R,2015-06-19,79,65.0,6.1
4433,Timbuktu,PG-13,2014-12-10,96,92.0,7.2
4434,5 Flights Up,PG-13,2015-05-08,88,55.0,6.2
4435,Big Stone Gap,PG-13,2016-05-20,103,39.0,5.7
4436,Faith of Our Fathers,PG-13,2015-07-01,96,20.0,3.9
4438,Best of Enemies,R,2015-07-31,87,77.0,7.6
4440,Mustang,PG-13,2015-06-17,97,83.0,7.6
4441,Sleeping with Other People,R,2015-08-12,101,64.0,6.5
4447,Tangerine,R,2015-07-10,88,86.0,7.1
4449,Red Army,PG,2015-01-29,84,83.0,7.6
4451,Brothers,R,2009-12-04,105,58.0,7.1
4452,The Stanford Prison Experiment,R,2015-07-17,122,67.0,6.9
4453,Cìkè Niè Yinniáng,Not Rated,2015-08-27,105,80.0,6.3
4454,Welcome to Me,R,2015-05-01,87,69.0,5.9
4455,"Kumiko, the Treasure Hunter",Not Rated,2015-02-20,105,68.0,6.6
4456,Omoide no Mânî,PG,2015-08-07,103,72.0,7.7
4458,A Little Chaos,R,2015-06-26,117,51.0,6.5
4459,Remember,R,2015-12-17,94,52.0,7.5
4460,Freeheld,PG-13,2016-02-10,103,50.0,6.6
4461,By the Sea,R,2015-12-09,122,44.0,5.3
4463,The Black Panthers: Vanguard of the Revolution,Not Rated,2015-10-23,115,79.0,7.3
4464,Peggy Guggenheim: Art Addict,Not Rated,2015-12-11,96,68.0,7.1
4465,Steve Jobs: The Man in the Machine,R,2015-09-04,128,72.0,6.9
4473,Félix et Meira,R,2015-04-17,105,66.0,6.7
4475,Saint Laurent,R,2014-09-24,150,52.0,6.2
4477,Gemma Bovery,R,2014-09-10,99,58.0,6.4
4479,Janis: Little Girl Blue,TV-MA,2015-12-15,103,74.0,7.4
4483,The Hunting Ground,PG-13,2016-01-01,103,77.0,7.5
4485,Gui lai,PG-13,2014-05-16,109,81.0,7.2
4486,Que Horas Ela Volta?,R,2015-08-28,112,82.0,7.8
4490,Noble,PG-13,2015-05-08,100,63.0,6.8
4496,Good Kill,R,2015-05-15,102,63.0,6.4
4499,Hitchcock/Truffaut,PG-13,2016-03-31,79,79.0,7.4
4503,Theeb,Not Rated,2015-03-19,100,80.0,7.2
4504,Fehér isten,R,2014-06-12,121,80.0,6.9
4505,L'homme qu'on aimait trop,R,2015-05-08,116,57.0,6.1
4510,Love,TV-MA,2015-10-30,135,51.0,6.1
4514,Slow West,R,2015-04-16,84,72.0,6.9
4515,A Royal Night Out,PG-13,2015-12-04,97,58.0,6.5
4519,Dark Places,R,2015-06-18,113,39.0,6.2
4520,Heneral Luna,R,2015-10-30,118,58.0,7.5
4521,Une nouvelle amie,R,2015-09-18,108,74.0,6.6
4522,Escobar: Paradise Lost,R,2015-06-26,120,56.0,6.5
4523,Merchants of Doubt,PG-13,2014-12-12,96,70.0,7.7
4524,La French,R,2015-05-15,135,67.0,7.1
4527,Stonewall,R,2015-09-25,129,30.0,5.4
4530,3 coeurs,PG-13,2014-09-17,108,56.0,5.9
4531,An Honest Liar,Not Rated,2014-11-02,90,76.0,7.5
4532,The Young and Prodigious T.S. Spivet,PG,2015-07-31,105,53.0,7.1
4533,Serena,R,2015-02-26,109,36.0,5.4
4534,Mita Tova,Unrated,2015-05-22,95,71.0,7.0
4537,Time Out of Mind,Unrated,2015-09-18,120,75.0,5.7
4539,After the Ball,Not Rated,2015-04-24,101,39.0,5.9
4540,Il capitale umano,Not Rated,2014-01-09,111,63.0,7.3
4542,Experimenter,PG-13,2015-10-16,98,81.0,6.6
4543,Desert Dancer,PG-13,2016-04-22,104,49.0,6.2
4545,Samba,R,2014-10-15,118,53.0,6.7
4546,Plemya,Unrated,2014-09-11,126,78.0,7.0
4548,The Last Five Years,PG-13,2015-02-12,94,60.0,5.9
4550,Jag är Ingrid,Not Rated,2015-08-27,114,75.0,7.4
4551,5 to 7,R,2015-02-12,95,52.0,7.1
4552,La sapienza,Unrated,2014-11-24,101,74.0,6.5
4553,Cop Car,R,2015-08-07,88,66.0,6.3
4554,Manglehorn,PG-13,2015-06-03,97,56.0,5.6
4557,Mississippi Grind,R,2015-08-13,108,77.0,6.4
4559,Yi ge ren de wu lin,Not Rated,2015-04-24,100,66.0,6.5
4560,Boulevard,R,2015-07-10,88,52.0,5.8
4561,Z for Zachariah,PG-13,2015-08-13,98,68.0,6.0
4564,Digging for Fire,R,2015-08-21,85,69.0,5.8
4565,Mandariinid,Not Rated,2015-04-17,87,73.0,8.2
4566,Road Hard,Not Rated,2015-03-06,98,50.0,6.1
4567,She's Funny That Way,R,2015-08-21,93,45.0,6.1
4569,Do I Sound Gay?,Unrated,2015-07-10,77,65.0,5.7
4571,Adult Beginners,R,2015-04-24,92,57.0,5.6
4572,Results,R,2015-05-29,105,73.0,5.4
4573,Every Secret Thing,R,2014-04-20,93,46.0,6.1
4574,James White,R,2015-11-13,85,83.0,7.1
4578,Man from Reno,Not Rated,2015-03-27,111,69.0,6.7
4580,Christmas Eve,PG,2015-12-04,95,24.0,5.0
4581,Beasts of No Nation,TV-MA,2015-10-16,137,79.0,7.7
4582,Sunshine Superman,PG,2015-05-22,100,70.0,6.9
4584,Tab Hunter Confidential,Not Rated,2015-10-16,90,60.0,7.6
4587,Heaven Knows What,R,2015-05-29,97,75.0,6.8
4588,Nasty Baby,R,2015-10-30,101,64.0,5.7
4589,Blackbird,R,2020-09-18,97,53.0,6.6
4590,Batkid Begins,PG,2015-06-26,87,63.0,6.9
4591,Tian jiang xiong shi,R,2015-09-04,127,41.0,6.0
4592,Backcountry,R,2015-03-20,92,62.0,6.0
4594,Le meraviglie,Not Rated,2015-10-30,110,76.0,6.5
4595,I Am Big Bird: The Caroll Spinney Story,Not Rated,2015-05-06,86,71.0,7.5
4596,The Messenger,R,2009-12-04,113,77.0,7.1
4598,Loreak,Not Rated,2015-05-14,99,63.0,6.8
4600,Bande de filles,Unrated,2014-10-22,113,85.0,6.9
4601,Güeros,Not Rated,2015-03-20,106,77.0,7.5
4602,Cooties,R,2015-09-18,88,49.0,5.7
4603,I Smile Back,R,2015-11-06,85,59.0,6.1
4604,Jauja,Not Rated,2014-11-27,109,77.0,6.4
4606,The Duke of Burgundy,Not Rated,2015-01-23,104,87.0,6.5
4607,Entertainment,R,2015-11-13,103,65.0,5.7
4609,Die geliebten Schwestern,Not Rated,2014-07-31,138,66.0,6.1
4611,Aloft,R,2015-01-23,112,34.0,5.3
4614,Spring,Not Rated,2015-03-20,109,70.0,6.7
4615,Difret,Unrated,2015-10-23,99,61.0,6.9
4618,Appropriate Behavior,Not Rated,2015-01-16,86,73.0,6.6
4620,Beyond the Reach,R,2015-04-17,91,34.0,5.6
4621,Lost River,R,2015-04-10,95,42.0,5.7
4624,Madame Bovary,R,2015-06-12,118,52.0,5.7
4625,The Salvation,R,2015-02-27,92,64.0,6.7
4626,Respire,Not Rated,2015-09-11,91,78.0,7.1
4627,El botón de nácar,Not Rated,2015-10-15,82,80.0,7.6
4628,The Search for General Tso,Not Rated,2015-01-02,71,72.0,6.9
4634,Charlie's Country,Not Rated,2014-07-17,108,75.0,7.2
4635,Prophet's Prey,TV-14,2015-09-18,101,77.0,7.3
4636,Kreuzweg,Unrated,2015-07-10,110,68.0,7.4
4639,Before We Go,PG-13,2015-07-21,95,31.0,6.8
4640,La mafia uccide solo d'estate,PG,2015-03-06,90,62.0,7.1
4641,Knock Knock,R,2015-10-09,99,53.0,4.9
4642,Haganenet,Not Rated,2014-09-10,119,68.0,6.6
4643,Welcome to Leith,Not Rated,2015-12-15,85,78.0,6.9
4645,The Forbidden Room,Not Rated,2015-11-12,130,83.0,6.1
4646,Song One,PG-13,2015-01-22,86,48.0,5.8
4648,Trudno byt bogom,Not Rated,2014-02-27,177,90.0,6.7
4649,Don Verdean,PG-13,2015-12-11,90,39.0,5.4
4651,People Places Things,R,2015-08-14,85,68.0,6.9
4652,Match,R,2015-01-14,92,62.0,6.7
4653,Runoff,R,2015-06-26,90,64.0,5.8
4655,Paulette,R,2015-08-14,87,40.0,6.6
4657,Americons,R,2015-01-22,88,25.0,5.1
4658,"Look at Us Now, Mother!",Not Rated,2015-04-11,84,57.0,6.8
4660,"Like Sunday, Like Rain",R,2014-10-06,104,43.0,6.9
4661,7 Chinese Brothers,Not Rated,2016-04-13,76,56.0,5.6
4662,Bikes vs Cars,Not Rated,2015-12-04,90,68.0,7.2
4663,The Cut,Not Rated,2014-10-16,138,56.0,5.9
4664,Sembene!,Not Rated,2021-07-14,89,68.0,7.1
4665,The Keeping Room,R,2015-09-25,95,58.0,6.0
4666,Tap World,Not Rated,2015-07-10,72,60.0,7.2
4667,Peace Officer,Not Rated,2015-04-01,105,75.0,7.5
4669,Preggoland,Not Rated,2015-05-08,109,45.0,5.6
4670,Les combattants,Unrated,2014-08-20,98,63.0,6.6
4671,R100,Unrated,2015-01-23,99,57.0,6.0
4672,Big Game,PG-13,2015-06-26,110,53.0,5.4
4673,Olvidados,Not Rated,2015-09-18,112,42.0,5.8
4674,Kill Me Three Times,R,2015-04-10,90,30.0,5.9
4675,Hippocrate,PG,2015-06-19,102,59.0,6.8
4676,Slow Learners,Not Rated,2015-08-19,96,52.0,5.8
4679,Noma My Perfect Storm,Not Rated,2015-12-18,100,47.0,6.2
4680,Praia do Futuro,Unrated,2015-02-27,106,64.0,6.4
4681,Boy Meets Girl,R,2015-02-06,95,68.0,7.1
4682,"Love, Rosie",R,2014-10-22,102,44.0,7.2
4683,New World Order,Not Rated,2009-03-13,83,32.0,5.8
4685,Misery Loves Comedy,PG-13,2015-04-14,94,51.0,6.3
4688,The Little Death,Not Rated,2015-06-26,96,46.0,7.1
4689,Das große Museum,Not Rated,2014-09-05,94,66.0,6.6
4692,Finding Dory,PG,2016-06-17,97,77.0,7.3
4693,Captain America: Civil War,PG-13,2016-05-06,147,75.0,7.8
4694,The Secret Life of Pets,PG,2016-07-08,87,61.0,6.5
4695,The Jungle Book,PG,2016-04-15,106,77.0,7.4
4696,Deadpool,R,2016-02-12,108,65.0,8.0
4697,Zootopia,PG,2016-03-04,108,78.0,8.0
4698,Batman v Superman: Dawn of Justice,PG-13,2016-03-25,152,44.0,6.4
4699,Suicide Squad,PG-13,2016-08-05,123,40.0,5.9
4700,Sing,PG,2016-12-21,108,59.0,7.1
4701,Moana,PG,2016-11-23,107,81.0,7.6
4702,Fantastic Beasts and Where to Find Them,PG-13,2016-11-18,132,66.0,7.3
4703,Doctor Strange,PG-13,2016-11-04,115,72.0,7.5
4704,Hidden Figures,PG,2017-01-06,127,74.0,7.8
4705,Jason Bourne,PG-13,2016-07-29,123,58.0,6.6
4706,Star Trek Beyond,PG-13,2016-07-22,122,68.0,7.0
4707,X-Men: Apocalypse,PG-13,2016-05-27,144,52.0,6.9
4708,Trolls,PG,2016-11-04,92,55.0,6.5
4709,La La Land,PG-13,2016-12-25,128,94.0,8.0
4710,Kung Fu Panda 3,PG,2016-01-29,95,66.0,7.1
4712,Central Intelligence,PG-13,2016-06-17,107,52.0,6.3
4713,The Legend of Tarzan,PG-13,2016-07-01,110,44.0,6.2
4714,Sully,PG-13,2016-09-09,96,74.0,7.4
4715,Bad Moms,R,2016-07-29,100,60.0,6.2
4716,The Angry Birds Movie 2,PG,2019-08-14,97,60.0,6.4
4717,Independence Day: Resurgence,PG-13,2016-06-24,120,32.0,5.2
4718,Arrival,PG-13,2016-11-11,116,81.0,7.9
4719,Passengers,PG-13,2016-12-21,116,41.0,7.0
4720,Sausage Party,R,2016-08-12,89,66.0,6.1
4722,Ride Along 2,PG-13,2016-01-15,102,32.0,5.9
4723,Miss Peregrine's Home for Peculiar Children,PG-13,2016-09-30,127,57.0,6.7
4724,The Accountant,R,2016-10-14,128,51.0,7.3
4725,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,2016-06-03,112,40.0,6.0
4726,The Purge: Election Year,R,2016-07-01,108,55.0,6.0
4727,Alice Through the Looking Glass,PG,2016-05-27,113,34.0,6.2
4728,Pete's Dragon,PG,2016-08-12,102,71.0,6.7
4729,The Girl on the Train,R,2016-10-07,112,48.0,6.5
4730,Storks,PG,2016-09-23,87,56.0,6.8
4731,10 Cloverfield Lane,PG-13,2016-03-11,103,76.0,7.2
4732,Lights Out,PG-13,2016-07-22,81,58.0,6.3
4733,Hacksaw Ridge,R,2016-11-04,139,71.0,8.1
4734,Now You See Me 2,PG-13,2016-06-10,129,46.0,6.5
4735,Ice Age: Collision Course,PG,2016-07-22,94,34.0,5.7
4736,The Boss,R,2016-04-08,99,40.0,5.4
4737,London Has Fallen,R,2016-03-04,99,28.0,5.9
4738,Miracles from Heaven,PG,2016-03-16,109,44.0,7.1
4740,Why Him?,R,2016-12-23,111,39.0,6.2
4741,My Big Fat Greek Wedding 2,PG-13,2016-03-25,94,37.0,6.0
4742,Jack Reacher: Never Go Back,PG-13,2016-10-21,118,47.0,6.1
4743,Fences,PG-13,2016-12-25,139,79.0,7.2
4744,Me Before You,PG-13,2016-06-03,106,51.0,7.4
4745,The BFG,PG,2016-07-01,117,66.0,6.4
4746,Neighbors 2: Sorority Rising,R,2016-05-20,92,58.0,5.7
4747,The Shallows,PG-13,2016-06-24,86,59.0,6.3
4748,Office Christmas Party,R,2016-12-09,105,42.0,5.9
4749,Assassin's Creed,PG-13,2016-12-21,115,36.0,5.7
4750,Barbershop: The Next Cut,PG-13,2016-04-15,111,67.0,5.9
4751,Lion,PG-13,2017-01-06,118,69.0,8.0
4752,Kubo and the Two Strings,PG,2016-08-19,101,84.0,7.8
4753,The Huntsman: Winter's War,PG-13,2016-04-22,114,35.0,6.1
4754,Manchester by the Sea,R,2016-12-16,137,96.0,7.8
4755,Warcraft,PG-13,2016-06-10,123,32.0,6.8
4756,How to Be Single,R,2016-02-12,110,51.0,6.1
4757,Mike and Dave Need Wedding Dates,R,2016-07-08,98,51.0,6.0
4758,War Dogs,R,2016-08-19,114,57.0,7.1
